song_id	line_id	word	lang	part_of_speech	lexeme	transliteration
111	3-5	me	en		me	None
111	3-5	that	en		that	None
111	3-5	mic	en		mic	None
111	3-5	이건	kor	V,ger	이다	igeon
111	3-5	day	en		day	None
111	3-5	one	en		one	None
111	4-1	나의	kor	S	나의	naui
111	4-1	발로	kor	S	발로	balro
111	4-1	서길	kor	V	스다	seogil
111	4-1	원해	kor	V	원하다	wonhae
111	4-2	아닌건	kor	V,partcp	아니다	aningeon
111	4-2	의미없어	kor	A,ger	의미	uimieopseo
111	4-3	진짜	kor	ADV	진짜	jinjja
111	4-3	내	kor	S	내	nae
111	4-3	목소리	kor	S	목소리	moksori
111	4-3	를	kor	PART,acc	를	reul
111	4-3	꺼내	kor	V	꺼내다	kkeonae
111	4-4	의	kor	PART,gen	의	ui
111	4-4	미래	kor	S	미래	mirae
111	4-4	를	kor	PART,acc	를	reul
111	4-4	그려내	kor	V	그려내다	geuryeonae
111	4-5	함께	kor	ADV	함께	hamkke
111	4-5	외쳐	kor	V	외치다	oechyeo
111	4-6	먼	kor	A,partcp	머다	meon
111	4-6	훗날	kor	S	훗날	hutnal
111	4-6	먼	kor	A,partcp	머다	meon
111	4-6	훗날	kor	S	훗날	hutnal
111	4-6	이	kor	PART	이	i
111	4-6	완료될	kor	V,partcp	완료다	wanryodoel
111	4-6	그	kor	A	그다	geu
111	4-6	순간	kor	S	순간	sungan
111	4-7	함께	kor	ADV	함께	hamkke
111	4-7	외쳐	kor	V	외치다	oechyeo
111	4-8	너와	kor	S	너와	neowa
111	4-8	나	kor	S	나	na
111	4-8	너와	kor	S	너와	neowa
111	4-8	나는	kor	PRO	나는	naneun
111	4-8	가	kor	PART	가	ga
111	4-8	된거야	kor	V,partcp	되다	doengeoya
111	5-1	다들	kor	V	다다	dadeul
111	5-1	손	kor	S	손	son
111	5-1	을	kor	PART,acc	을	eul
111	5-1	들어	kor	V,ger	듣다	deureo
111	5-1	oh	en		oh	None
111	5-1	oh	en		oh	None
111	5-1	oh	en		oh	None
111	5-2	할	kor	A,partcp	하다	hal
111	5-2	말	kor	S	말	mal
111	5-2	있음	kor	S	있음	isseum
111	5-2	들어	kor	V,ger	듣다	deureo
111	5-2	oh	en		oh	None
111	5-2	oh	en		oh	None
111	5-2	oh	en		oh	None
111	5-3	come	en		come	None
111	5-3	on	en		on	None
111	5-3	come	en		come	None
111	5-3	on	en		on	None
111	5-4	드	kor	PART	드	deu
111	5-4	루	kor	S	루	ru
111	5-4	와	kor	PART,com	와	wa
111	5-4	드	kor	PART	드	deu
111	5-4	루	kor	S	루	ru
111	5-4	와	kor	PART,com	와	wa
111	5-5	i'll	en	punct	i'll	None
111	5-5	pass	en		pas	None
111	5-5	the	en		the	None
111	5-5	mic	en		mic	None
111	5-6	pass	en		pas	None
111	5-6	the	en		the	None
111	5-6	mic	en		mic	None
111	5-6	pass	en		pas	None
111	5-6	the	en		the	None
111	5-6	mic	en		mic	None
111	5-6	oh	en		oh	None
111	5-6	oh	en		oh	None
111	5-6	oh	en		oh	None
111	6-1	를	kor	PART,acc	를	reul
111	6-1	내게	kor	ADV	내	naege
111	6-1	실어	kor	V,ger	싣다	sireo
111	6-1	oh	en		oh	None
111	6-1	oh	en		oh	None
111	6-1	oh	en		oh	None
111	6-2	cuz	en		cuz	None
111	6-2	we	en		we	None
111	6-2	are	en		are	None
111	6-2	rule	en		rule	None
111	6-2	breaker	en		breaker	None
111	6-2	oh	en		oh	None
111	6-2	oh	en		oh	None
111	6-2	oh	en		oh	None
111	6-3	come	en		come	None
111	6-3	on	en		on	None
111	6-3	come	en		come	None
111	6-3	on	en		on	None
111	6-4	덤벼	kor	V	덤비다	deombyeo
111	6-4	덤벼	kor	V	덤비다	deombyeo
111	6-5	i'll	en	punct	i'll	None
111	6-5	pass	en		pas	None
111	6-5	the	en		the	None
111	6-5	mic	en		mic	None
111	6-6	pass	en		pas	None
111	6-6	the	en		the	None
111	6-6	mic	en		mic	None
111	6-6	pass	en		pas	None
111	6-6	the	en		the	None
111	6-6	mic	en		mic	None
111	6-6	oh	en		oh	None
111	6-6	oh	en		oh	None
111	6-6	oh	en		oh	None
111	6-7	다들	kor	V	다다	dadeul
111	6-7	손	kor	S	손	son
111	6-7	을	kor	PART,acc	을	eul
111	6-7	들어	kor	V,ger	듣다	deureo
111	7-1	walk	en		walk	None
111	7-1	the	en		the	None
111	7-1	line	en		line	None
111	7-2	i	en		i	None
111	7-2	hate	en		hate	None
111	7-2	that	en		that	None
111	7-2	line	en		line	None
111	7-3	난	kor	S	난	nan
111	7-3	깨달았어	kor	V	깨닫다	kkaedarasseo
111	7-4	함께	kor	ADV	함께	hamkke
111	7-4	달렸어	kor	V	달리다	dalryeosseo
111	8-1	i'll	en	punct	i'll	None
111	8-1	pass	en		pas	None
111	8-1	the	en		the	None
111	8-1	mic	en		mic	None
111	8-2	pass	en		pas	None
111	8-2	the	en		the	None
111	8-2	mic	en		mic	None
111	8-3	you	en		you	None
111	8-3	stay	en		stay	None
111	8-3	still?	en	punct	still?	None
111	8-4	you	en		you	None
111	8-4	stay?	en	punct	stay?	None
111	8-4	you	en		you	None
111	8-4	stay?	en	punct	stay?	None
111	9-1	will	en		will	None
111	9-1	to	en		to	None
111	9-1	win	en		win	None
111	9-1	결국	kor	S	결국	gyeolguk
111	9-1	에	kor	PART	에	e
111	9-1	는	kor	PART	는	neun
111	9-1	오고말	kor	V,ger	오다	ogomal
111	9-1	days	en		day	None
111	9-2	look	en		look	None
111	9-2	at	en		at	None
111	9-2	me	en		me	None
111	9-2	포기할	kor	V,partcp	포기다	pogihal
111	9-2	리	kor	S	리	ri
111	9-2	가	kor	PART	가	ga
111	9-2	없지	kor	A,ger	없	eopji
111	9-3	오히려	kor	ADV	오히려	ohiryeo
111	9-3	thanks	en		thanks	None
111	9-3	지적질	kor	S	지적	jijeokjil
111	9-4	넌	kor	V,partcp	널다	neon
111	9-4	도와줬지	kor	V	도와주다	dowajwotji
111	9-4	나의	kor	S	나의	naui
111	9-4	myth	en		myth	None
111	9-5	what	en		what	None
111	9-5	did	en		did	None
111	9-5	you	en		you	None
111	9-5	say?	en	punct	say?	None
111	9-6	질문	kor	S	질문	jilmun
111	9-6	에	kor	PART	에	e
111	9-6	대답은	kor	S	대답은	daedabeun
111	9-6	언제나	kor	ADV	언제나	eonjena
111	9-6	real	en		real	None
111	10-1	나의	kor	S	나의	naui
111	10-1	발로	kor	S	발로	balro
111	10-1	서길	kor	V	스다	seogil
111	10-1	원해	kor	V	원하다	wonhae
111	10-2	아닌건	kor	V,partcp	아니다	aningeon
111	10-2	의미없어	kor	A,ger	의미	uimieopseo
111	10-3	진짜	kor	ADV	진짜	jinjja
111	10-3	내	kor	S	내	nae
111	10-3	목소리	kor	S	목소리	moksori
111	10-3	를	kor	PART,acc	를	reul
111	10-3	꺼내	kor	V	꺼내다	kkeonae
111	10-4	의	kor	PART,gen	의	ui
111	10-4	미래	kor	S	미래	mirae
111	10-4	를	kor	PART,acc	를	reul
111	10-4	그려내	kor	V	그려내다	geuryeonae
111	10-5	함께	kor	ADV	함께	hamkke
111	10-5	외쳐	kor	V	외치다	oechyeo
111	10-6	먼	kor	A,partcp	머다	meon
111	10-6	훗날	kor	S	훗날	hutnal
111	10-6	먼	kor	A,partcp	머다	meon
111	10-6	훗날	kor	S	훗날	hutnal
111	10-6	이	kor	PART	이	i
111	10-6	완료될	kor	V,partcp	완료다	wanryodoel
111	10-6	그	kor	A	그다	geu
111	10-6	순간	kor	S	순간	sungan
111	10-7	함께	kor	ADV	함께	hamkke
111	10-7	외쳐	kor	V	외치다	oechyeo
111	10-8	너와	kor	S	너와	neowa
111	10-8	나	kor	S	나	na
111	10-8	너와	kor	S	너와	neowa
111	10-8	나는	kor	PRO	나는	naneun
111	10-8	가	kor	PART	가	ga
111	10-8	된거야	kor	V,partcp	되다	doengeoya
111	11-1	다들	kor	V	다다	dadeul
111	11-1	손	kor	S	손	son
111	11-1	을	kor	PART,acc	을	eul
111	11-1	들어	kor	V,ger	듣다	deureo
111	11-1	oh	en		oh	None
111	11-1	oh	en		oh	None
111	11-1	oh	en		oh	None
111	11-2	할	kor	A,partcp	하다	hal
111	11-2	말	kor	S	말	mal
111	11-2	있음	kor	S	있음	isseum
111	11-2	들어	kor	V,ger	듣다	deureo
111	11-2	oh	en		oh	None
111	11-2	oh	en		oh	None
111	11-2	oh	en		oh	None
111	11-3	come	en		come	None
111	11-3	on	en		on	None
111	11-3	come	en		come	None
111	11-3	on	en		on	None
111	11-4	드	kor	PART	드	deu
111	11-4	루	kor	S	루	ru
111	11-4	와	kor	PART,com	와	wa
111	11-4	드	kor	PART	드	deu
111	11-4	루	kor	S	루	ru
111	11-4	와	kor	PART,com	와	wa
111	11-5	i'll	en	punct	i'll	None
111	11-5	pass	en		pas	None
111	11-5	the	en		the	None
111	11-5	mic	en		mic	None
111	11-6	pass	en		pas	None
111	11-6	the	en		the	None
111	11-6	mic	en		mic	None
111	11-6	pass	en		pas	None
111	11-6	the	en		the	None
111	11-6	mic	en		mic	None
111	11-6	oh	en		oh	None
111	11-6	oh	en		oh	None
111	11-6	oh	en		oh	None
111	12-1	를	kor	PART,acc	를	reul
111	12-1	내게	kor	ADV	내	naege
111	12-1	실어	kor	V,ger	싣다	sireo
111	12-1	oh	en		oh	None
111	12-1	oh	en		oh	None
111	12-1	oh	en		oh	None
111	12-2	cuz	en		cuz	None
111	12-2	we	en		we	None
111	12-2	are	en		are	None
111	12-2	rule	en		rule	None
111	12-2	breaker	en		breaker	None
111	12-2	oh	en		oh	None
111	12-2	oh	en		oh	None
111	12-2	oh	en		oh	None
111	12-3	come	en		come	None
111	12-3	on	en		on	None
111	12-3	come	en		come	None
111	12-3	on	en		on	None
111	12-4	덤벼	kor	V	덤비다	deombyeo
111	12-4	덤벼	kor	V	덤비다	deombyeo
111	12-5	i'll	en	punct	i'll	None
111	12-5	pass	en		pas	None
111	12-5	the	en		the	None
111	12-5	mic	en		mic	None
111	12-6	pass	en		pas	None
111	12-6	the	en		the	None
111	12-6	mic	en		mic	None
111	12-6	pass	en		pas	None
111	12-6	the	en		the	None
111	12-6	mic	en		mic	None
111	12-6	oh	en		oh	None
111	12-6	oh	en		oh	None
111	12-6	oh	en		oh	None
111	12-7	다들	kor	V	다다	dadeul
111	12-7	손	kor	S	손	son
111	12-7	을	kor	PART,acc	을	eul
111	12-7	들어	kor	V,ger	듣다	deureo
111	13-1	walk	en		walk	None
111	13-1	the	en		the	None
111	13-1	line	en		line	None
111	13-2	i	en		i	None
111	13-2	hate	en		hate	None
111	13-2	that	en		that	None
111	13-2	line	en		line	None
111	13-3	난	kor	S	난	nan
111	13-3	깨달았어	kor	V	깨닫다	kkaedarasseo
111	13-4	함께	kor	ADV	함께	hamkke
111	13-4	달렸어	kor	V	달리다	dalryeosseo
111	14-1	i'll	en	punct	i'll	None
111	14-1	pass	en		pas	None
111	14-1	the	en		the	None
111	14-1	mic	en		mic	None
111	14-2	pass	en		pas	None
111	14-2	the	en		the	None
111	14-2	mic	en		mic	None
111	14-3	you	en		you	None
111	14-3	stay	en		stay	None
111	14-3	still?	en	punct	still?	None
111	14-4	you	en		you	None
111	14-4	stay?	en	punct	stay?	None
111	14-4	you	en		you	None
111	14-4	stay?	en	punct	stay?	None
112	1-1	사라진	kor	V,partcp	사라지다	sarajin
112	1-1	너	kor	V	널다	neo
112	1-1	사	kor	S	사	sa
112	1-1	사라진	kor	V,partcp	사라지다	sarajin
112	1-2	희미한	kor	V,partcp	희미다	huimihan
112	1-2	유령	kor	S	유령	yuryeong
112	1-2	처럼	kor	PART	처럼	cheoreom
112	1-2	사	kor	S	사	sa
112	1-2	사라진	kor	V,partcp	사라지다	sarajin
112	1-3	메아리만	kor	S	메아리만	meariman
112	1-3	맴도는	kor	V,partcp	맴돌다	maemdoneun
112	1-3	방	kor	S	방	bang
112	1-3	에	kor	PART	에	e
112	1-4	나 혼자서만 떠돌아	en	punct	나 혼자서만 떠돌아	None
112	1-4	내내	kor	ADV	내내	naenae
112	1-5	난	kor	S	난	nan
112	1-5	유령	kor	S	유령	yuryeong
112	1-5	처럼	kor	PART	처럼	cheoreom
112	1-6	유령	kor	S	유령	yuryeong
112	1-6	처럼	kor	PART	처럼	cheoreom
112	2-1	네모난 화면에	en	punct	네모난 화면에	None
112	2-1	가득한	kor	ANUM	가득한	gadeukhan
112	2-1	메시지들	kor	S	메시지	mesijideul
112	2-2	티	kor	S	티	ti
112	2-2	키타카	kor	V	키다	kitaka
112	2-2	좋았던	kor	A	좋다	joatdeon
112	2-2	우린데	kor	V,partcp	우리다	urinde
112	2-3	뭔가	kor	V	뭔다	mwonga
112	2-3	좀 이상해	en	punct	좀 이상해	None
112	2-3	벌써	kor	ADV	벌써	beolsseo
112	2-3	일주일째	kor	S	일주일	iljuiljjae
112	2-4	여전히	kor	ADV	여전히	yeojeonhi
112	2-4	숫자	kor	S	숫자	sutja
112	2-4	날	kor	S	날	nal
112	2-4	반겨	kor	V	반기다	bangyeo
112	2-4	1만	kor	NUM	1만	1man
112	3-1	멍하니	kor	ADV	멍하니	meonghani
112	3-1	바라봐	kor	V	바라보다	barabwa
112	3-1	쓸쓸하게	kor	A	쓸쓸다	sseulsseulhage
112	3-1	띄워놓은	kor	V,partcp	띄우다	ttuiwonoeun
112	3-1	window	en		window	None
112	3-2	오른쪽	kor	S	오른쪽	oreunjjok
112	3-2	에	kor	PART	에	e
112	3-2	는	kor	PART	는	neun
112	3-2	내	kor	S	내	nae
112	3-2	얘기만	kor	S	얘기만	yaegiman
112	3-2	뒹굴어	kor	V,ger	뒹굴다	dwinggureo
112	3-2	홀로	kor	ADV	홀로	holro
112	3-3	점점	kor	ADV	점점	jeomjeom
112	3-3	더	kor	S	더	deo
112	3-3	불안	kor	S	불안	buran
112	3-3	해져	kor	V	해지다	haejyeo
112	3-4	all	en		all	None
112	3-4	day	en		day	None
112	3-4	all	en		all	None
112	3-4	day	en		day	None
112	3-4	all	en		all	None
112	3-4	day	en		day	None
112	3-4	all	en		all	None
112	3-4	day	en		day	None
112	4-1	한순간	kor	S	한순간	hansungan
112	4-1	사라진	kor	V,partcp	사라지다	sarajin
112	4-1	너	kor	V	널다	neo
112	4-1	사	kor	S	사	sa
112	4-1	사라진	kor	V,partcp	사라지다	sarajin
112	4-2	희미한	kor	V,partcp	희미다	huimihan
112	4-2	유령	kor	S	유령	yuryeong
112	4-2	처럼	kor	PART	처럼	cheoreom
112	4-2	사	kor	S	사	sa
112	4-2	사라진	kor	V,partcp	사라지다	sarajin
112	4-3	허공	kor	S	허공	heogong
112	4-3	에	kor	PART	에	e
112	4-3	묻곤	kor	V	묻다	mutgon
112	4-3	해	kor	S	해	hae
112	4-4	난	kor	S	난	nan
112	4-4	한테	kor	PART,acc	한테	hante
112	4-4	뭐길래	kor	PRO	뭐길래	mwogilrae
112	4-4	뭐길래	kor	PRO	뭐길래	mwogilrae
112	5-1	한순간	kor	S	한순간	hansungan
112	5-1	사라진	kor	V,partcp	사라지다	sarajin
112	5-1	너	kor	V	널다	neo
112	5-1	사	kor	S	사	sa
112	5-1	사라진	kor	V,partcp	사라지다	sarajin
112	5-2	희미한	kor	V,partcp	희미다	huimihan
112	5-2	유령	kor	S	유령	yuryeong
112	5-2	처럼	kor	PART	처럼	cheoreom
112	5-2	사	kor	S	사	sa
112	5-2	사라진	kor	V,partcp	사라지다	sarajin
112	5-3	메아리만	kor	S	메아리만	meariman
112	5-3	맴도는	kor	V,partcp	맴돌다	maemdoneun
112	5-3	방	kor	S	방	bang
112	5-3	에	kor	PART	에	e
112	5-4	나	kor	S	나	na
112	5-4	혼자	kor	S	혼자	honja
112	5-4	서	kor	PART	서	seo
112	5-4	만	kor	PART	만	man
112	5-4	떠돌아	kor	V,ger	떠돌다	tteodora
112	5-4	내내	kor	ADV	내내	naenae
112	5-5	난	kor	S	난	nan
112	5-5	유령	kor	S	유령	yuryeong
112	5-5	처럼	kor	PART	처럼	cheoreom
112	6-1	바라봐	kor	V	바라보다	barabwa
112	6-1	멍하니	kor	ADV	멍하니	meonghani
112	6-1	새롭게	kor	ADV	새롭	saeropge
112	6-1	올라온	kor	V,partcp	올라오다	olraon
112	6-1	네	kor	ANUM	네	ne
112	6-2	hashtag	en		hashtag	None
112	6-2	‘오늘_하늘참_예쁨’	en	punct	‘오늘_하늘참_예쁨’	None
112	6-3	믿을	kor	V,partcp	믿다	mideul
112	6-3	수	kor	S	수	su
112	6-3	없어	kor	A,ger	없	eopseo
112	6-3	다	kor	S	다	da
112	6-3	이미	kor	ADV	이미	imi
112	6-3	내	kor	S	내	nae
112	6-3	세상	kor	S	세상	sesang
112	6-3	속	kor	S	속	sok
112	6-3	에	kor	PART	에	e
112	6-4	너는	kor	PRO	너는	neoneun
112	6-4	logout	en		logout	None
112	6-4	이제야	kor	ADV	이제야	ijeya
112	6-4	알아	kor	V,ger	알다	ara
112	7-1	밤	kor	S	밤	bam
112	7-1	을	kor	PART,acc	을	eul
112	7-1	새	kor	S	새	sae
112	7-1	오늘도	kor	S	오늘도	oneuldo
112	7-1	뜬	kor	A,partcp	뜨다	tteun
112	7-1	눈	kor	S	눈	nun
112	7-1	으로	kor	PART	으로	euro
112	7-1	like	en		like	None
112	7-1	a	en		a	None
112	7-1	zombie	en		zombie	None
112	7-2	찾고	kor	V,ger	찾다	chatgo
112	7-2	있어	kor	V,ger	있다	isseo
112	7-2	대화	kor	S	대화	daehwa
112	7-2	속	kor	S	속	sok
112	7-2	에	kor	PART	에	e
112	7-2	이별	kor	S	이별	ibyeol
112	7-2	의	kor	PART,gen	의	ui
112	7-2	징조	kor	S	징조	jingjo
112	7-3	아직	kor	ADV	아직	ajik
112	7-3	난	kor	S	난	nan
112	7-3	모르겠어	kor	V	모르다	moreugesseo
112	7-4	all	en		all	None
112	7-4	day	en		day	None
112	7-4	all	en		all	None
112	7-4	day	en		day	None
112	7-4	all	en		all	None
112	7-4	day	en		day	None
112	7-4	all	en		all	None
112	7-4	day	en		day	None
112	8-1	한순간	kor	S	한순간	hansungan
112	8-1	사라진	kor	V,partcp	사라지다	sarajin
112	8-1	너	kor	V	널다	neo
112	8-1	사	kor	S	사	sa
112	8-1	사라진	kor	V,partcp	사라지다	sarajin
112	8-2	희미한	kor	V,partcp	희미다	huimihan
112	8-2	유령	kor	S	유령	yuryeong
112	8-2	처럼	kor	PART	처럼	cheoreom
112	8-2	사	kor	S	사	sa
112	8-2	사라진	kor	V,partcp	사라지다	sarajin
112	8-3	허공	kor	S	허공	heogong
112	8-3	에	kor	PART	에	e
112	8-3	묻곤	kor	V	묻다	mutgon
112	8-3	해	kor	S	해	hae
112	8-4	난	kor	S	난	nan
112	8-4	한테	kor	PART,acc	한테	hante
112	8-4	뭐길래	kor	PRO	뭐길래	mwogilrae
112	8-4	뭐길래	kor	PRO	뭐길래	mwogilrae
112	9-1	한순간	kor	S	한순간	hansungan
112	9-1	사라진	kor	V,partcp	사라지다	sarajin
112	9-1	너	kor	V	널다	neo
112	9-1	사	kor	S	사	sa
112	9-1	사라진	kor	V,partcp	사라지다	sarajin
112	9-2	희미한	kor	V,partcp	희미다	huimihan
112	9-2	유령	kor	S	유령	yuryeong
112	9-2	처럼	kor	PART	처럼	cheoreom
112	9-2	사	kor	S	사	sa
112	9-2	사라진	kor	V,partcp	사라지다	sarajin
112	9-3	메아리만	kor	S	메아리만	meariman
112	9-3	맴도는	kor	V,partcp	맴돌다	maemdoneun
112	9-3	방	kor	S	방	bang
112	9-3	에	kor	PART	에	e
112	9-4	나	kor	S	나	na
112	9-4	혼자	kor	S	혼자	honja
112	9-4	서	kor	PART	서	seo
112	9-4	만	kor	PART	만	man
112	9-4	떠돌아	kor	V,ger	떠돌다	tteodora
112	9-4	내내	kor	ADV	내내	naenae
112	9-5	난	kor	S	난	nan
112	9-5	유령	kor	S	유령	yuryeong
112	9-5	처럼	kor	PART	처럼	cheoreom
112	10-1	사실	kor	S	사실	sasil
112	10-1	나도	kor	V	나돌다	nado
112	10-1	알아	kor	V,ger	알다	ara
112	10-2	‘대답	en	punct	‘대답	None
112	10-2	없음’	en	punct	없음’	None
112	10-2	그게	kor	ADV	그	geuge
112	10-2	대답인	kor	V,partcp	대답다	daedabin
112	10-2	걸	kor	S	걸	geol
112	10-3	익숙해지지	kor	V,ger	익숙다	iksukhaejiji
112	10-3	않아	kor	V,ger	않다	ana
112	10-4	혼자	kor	S	혼자	honja
112	10-4	가	kor	PART	가	ga
112	10-4	돼	kor	A	되다	dwae
112	10-4	버린	kor	V,partcp	버리다	beorin
112	10-4	게	kor	S	게	ge
112	11-1	사진	kor	S	사진	sajin
112	11-1	속	kor	S	속	sok
112	11-1	의	kor	PART,gen	의	ui
112	11-1	처럼	kor	PART	처럼	cheoreom
112	11-2	어서	kor	V,ger	어다	eoseo
112	11-2	다시	kor	ADV	다시	dasi
112	11-2	돌아가야만	kor	V,ger	돋다	doragayaman
112	11-2	해	kor	S	해	hae
112	11-3	난	kor	S	난	nan
112	11-3	아직	kor	ADV	아직	ajik
112	11-3	여기	kor	PRO	여기	yeogi
112	11-3	있는데	kor	V,ger	있다	itneunde
112	11-4	난	kor	S	난	nan
112	11-4	아직	kor	ADV	아직	ajik
112	11-4	여기	kor	PRO	여기	yeogi
112	11-4	있는데	kor	V,ger	있다	itneunde
112	12-1	한순간	kor	S	한순간	hansungan
112	12-1	사라진	kor	V,partcp	사라지다	sarajin
112	12-1	너	kor	V	널다	neo
112	12-1	사	kor	S	사	sa
112	12-1	사라진	kor	V,partcp	사라지다	sarajin
112	12-2	희미한	kor	V,partcp	희미다	huimihan
112	12-2	유령	kor	S	유령	yuryeong
112	12-2	처럼	kor	PART	처럼	cheoreom
112	12-2	사	kor	S	사	sa
112	12-2	사라진	kor	V,partcp	사라지다	sarajin
112	12-3	허공	kor	S	허공	heogong
112	12-3	에	kor	PART	에	e
112	12-3	묻곤	kor	V	묻다	mutgon
112	12-3	해	kor	S	해	hae
112	12-4	난	kor	S	난	nan
112	12-4	한테	kor	PART,acc	한테	hante
112	12-4	뭐길래	kor	PRO	뭐길래	mwogilrae
112	12-4	뭐길래	kor	PRO	뭐길래	mwogilrae
112	13-1	한순간	kor	S	한순간	hansungan
112	13-1	사라진	kor	V,partcp	사라지다	sarajin
112	13-1	너	kor	V	널다	neo
112	13-1	사	kor	S	사	sa
112	13-1	사라진	kor	V,partcp	사라지다	sarajin
112	13-2	희미한	kor	V,partcp	희미다	huimihan
112	13-2	유령	kor	S	유령	yuryeong
112	13-2	처럼	kor	PART	처럼	cheoreom
112	13-2	사	kor	S	사	sa
112	13-2	사라진	kor	V,partcp	사라지다	sarajin
112	13-3	메아리만	kor	S	메아리만	meariman
112	13-3	맴도는	kor	V,partcp	맴돌다	maemdoneun
112	13-3	방	kor	S	방	bang
112	13-3	에	kor	PART	에	e
112	13-4	나	kor	S	나	na
112	13-4	혼자	kor	S	혼자	honja
112	13-4	서	kor	PART	서	seo
112	13-4	만	kor	PART	만	man
112	13-4	떠돌아	kor	V,ger	떠돌다	tteodora
112	13-4	내내	kor	ADV	내내	naenae
112	13-5	난	kor	S	난	nan
112	13-5	유령	kor	S	유령	yuryeong
112	13-5	처럼	kor	PART	처럼	cheoreom
113	0-2	첫날	kor	S	첫날	cheotnal
113	0-2	의	kor	PART,gen	의	ui
113	0-2	아침	kor	S	아침	achim
113	0-3	조명	kor	S	조명	jomyeong
113	0-3	이	kor	PART	이	i
113	0-3	비춰	kor	V	비추다	bichwo
113	0-4	태양	kor	S	태양	taeyang
113	0-4	의	kor	PART,gen	의	ui
113	0-4	눈빛	kor	S	눈빛	nunbit
113	1-1	그	kor	A	그다	geu
113	1-1	빛은	kor	S	빛은	bicheun
113	1-1	날	kor	S	날	nal
113	1-1	불태웠지	kor	V	불태우다	bultaewotji
113	1-2	그	kor	A	그다	geu
113	1-2	빛은	kor	S	빛은	bicheun
113	1-2	나의	kor	S	나의	naui
113	1-2	눈	kor	S	눈	nun
113	1-2	가렸지	kor	V	가리다	garyeotji
113	1-3	but	en		but	None
113	1-3	i	en		i	None
113	1-3	go	en		go	None
113	1-3	now	en		now	None
113	1-3	꿈	kor	S	꿈	kkum
113	1-3	을	kor	PART,acc	을	eul
113	1-3	좇아	kor	V,ger	좇다	jocha
113	1-4	dive	en		dive	None
113	1-4	into	en		into	None
113	1-4	red	en		red	None
113	1-4	sun	en		sun	None
113	1-4	no	en		no	None
113	1-4	lie	en		lie	None
113	2-1	수많은	kor	A,partcp	수많다	sumaneun
113	2-1	stars	en		star	None
113	2-1	수많은	kor	A,partcp	수많다	sumaneun
113	2-1	달	kor	S	달	dal
113	2-2	질문	kor	S	질문	jilmun
113	2-2	의	kor	PART,gen	의	ui
113	2-2	숲	kor	S	숲	sup
113	2-2	속	kor	S	속	sok
113	2-2	을	kor	PART,acc	을	eul
113	2-2	헤매던	kor	V	헤매다	hemaedeon
113	2-2	나	kor	S	나	na
113	2-3	어둠	kor	S	어둠	eodum
113	2-3	속	kor	S	속	sok
113	2-3	의	kor	PART,gen	의	ui
113	2-3	저	kor	S	저	jeo
113	2-3	빛	kor	S	빛	bit
113	2-3	을	kor	PART,acc	을	eul
113	2-3	따라왔어	kor	V	따라오다	ttarawasseo
113	3-1	가는	kor	V,partcp	갈다	ganeun
113	3-1	선	kor	S	선	seon
113	3-1	너머	kor	S	너머	neomeo
113	3-1	의	kor	PART,gen	의	ui
113	3-1	날	kor	S	날	nal
113	3-1	부르는	kor	V,partcp	부르다	bureuneun
113	3-1	너	kor	V	널다	neo
113	3-2	널	kor	S	널	neol
113	3-2	부르는	kor	V,partcp	부르다	bureuneun
113	3-2	나	kor	S	나	na
113	4-1	to	en		to	None
113	4-1	you	en		you	None
113	4-2	운명	kor	S	운명	unmyeong
113	4-2	의	kor	PART,gen	의	ui
113	4-2	화살	kor	S	화살	hwasal
113	4-2	비	kor	S	비	bi
113	4-2	속	kor	S	속	sok
113	4-2	에서	kor	PART	에서	eseo
113	4-3	to	en		to	None
113	4-4	마주한	kor	V,partcp	마주하다	majuhan
113	4-4	내	kor	S	내	nae
113	4-4	안	kor	S	안	an
113	4-4	의	kor	PART,gen	의	ui
113	4-4	경계선	kor	S	경계선	gyeonggyeseon
113	4-5	free	en		free	None
113	4-6	given	en		given	None
113	4-6	or	en		or	None
113	4-6	taken	en		taken	None
113	4-6	oh	en		oh	None
113	4-7	나의	kor	S	나의	naui
113	4-7	붉은	kor	A,partcp	붉다	bulgeun
113	4-7	눈빛	kor	S	눈빛	nunbit
113	4-8	to	en		to	None
113	4-8	you	en		you	None
113	4-9	난	kor	S	난	nan
113	4-9	이제	kor	ADV	이제	ije
113	4-9	세상	kor	S	세상	sesang
113	4-9	을	kor	PART,acc	을	eul
113	4-9	뒤집어	kor	V,ger	뒤집다	dwijibeo
113	4-10	to	en		to	None
113	4-11	하늘	kor	S	하늘	haneul
113	4-11	에	kor	PART	에	e
113	4-11	내	kor	S	내	nae
113	4-11	발	kor	S	발	bal
113	4-11	을	kor	PART,acc	을	eul
113	4-11	내디뎌	kor	V	내디디다	naedidyeo
113	4-12	me	en		me	None
113	4-13	given	en		given	None
113	4-13	or	en		or	None
113	4-13	taken	en		taken	None
113	4-13	oh	en		oh	None
113	4-14	내	kor	S	내	nae
113	4-14	하얀	kor	A,partcp	하얗다	hayan
113	4-14	송곳니	kor	S	송곳니	songgotni
113	5-1	oh	en		oh	None
113	5-1	난	kor	S	난	nan
113	5-1	에게	kor	PART	에게	ege
113	5-1	걸어가지	kor	V,ger	걸어가다	georeogaji
113	5-2	두	kor	S	두	du
113	5-2	세계	kor	S	세계	segye
113	5-2	를	kor	PART,acc	를	reul
